Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ
146,0.004322536,1.034336,0.1422291,-59.26543,1.042396,Tap,3,-1,-0.08557577,1.085923,-0.06645727,0.1653636,-0.04584898,0.07763024
146,-0.003792003,1.005009,0.152678,28.31239,1.608644,Tap,3,-1,-0.08554749,1.086397,-0.06478691,0.164483,-0.04445438,0.0772909
146,-0.004023917,0.9901356,0.161541,-37.14263,0.8657913,Tap,3,-1,-0.08524417,1.087211,-0.06054211,0.1600163,-0.04173271,0.07618967
146,-0.000667706,0.9635364,0.196723,67.29279,2.211647,Tap,3,-1,-0.08492545,1.087305,-0.05839968,0.1580585,-0.04093479,0.07631076
146,-0.0014624,0.9500599,0.208879,-65.1665,0.9083171,Tap,3,-1,-0.0846227,1.087537,-0.05602646,0.1566924,-0.04113959,0.07767705
146,-0.003136165,0.9342641,0.2183166,0.7751346,0.9238198,Tap,3,-1,-0.08478352,1.088643,-0.05008554,0.1541233,-0.04127344,0.07834229
146,-0.005609997,0.904909,0.2524152,66.46332,2.253086,Tap,3,-1,-0.08480927,1.088979,-0.0470295,0.1523799,-0.04141321,0.0780688
146,-0.007194083,0.8987526,0.2564116,-93.88242,0.3754377,Tap,3,-1,-0.08476748,1.088912,-0.04472303,0.1513366,-0.0413094,0.07738271
146,-0.006754555,0.8921558,0.2686696,16.04647,0.6963671,Tap,3,-1,-0.08424962,1.089184,-0.03972626,0.1519533,-0.04028144,0.07723213
146,-0.004579134,0.8724622,0.2943835,46.33646,1.623096,Tap,3,-1,-0.08386326,1.089927,-0.03386307,0.1507404,-0.03979525,0.07902838
146,-0.009360034,0.8597247,0.3132915,-22.91968,1.164703,Tap,3,-1,-0.08386326,1.089927,-0.03386307,0.1507404,-0.03979525,0.07902838
146,-0.009360034,0.8597247,0.3132915,-58.23514,0,Tap,3,-1,-0.08345828,1.09058,-0.02837944,0.149141,-0.03949919,0.07967077
146,-0.005799968,0.8536841,0.3293953,43.90999,0.8781998,Tap,3,-1,-0.08324183,1.091068,-0.02579784,0.14785,-0.03969894,0.08003093
146,-0.005785659,0.8564966,0.339788,-16.99369,0.5383259,Tap,3,-1,-0.08302417,1.091589,-0.02118635,0.1453844,-0.03939077,0.07892279
146,-0.00780338,0.8514575,0.3635397,33.99392,1.218204,Tap,3,-1,-0.08258121,1.092462,-0.01635361,0.1434523,-0.03889716,0.07723156
146,-0.008884277,0.8508448,0.3853207,-6.369275,1.090819,Tap,3,-1,-0.08236415,1.092855,-0.01395273,0.1415813,-0.03808687,0.07638782
146,-0.007223148,0.8509647,0.3971438,-24.69119,0.5969951,Tap,3,-1,-0.08212291,1.093295,-0.01176167,0.1394617,-0.03775438,0.07613531
146,-0.008254569,0.8544411,0.4009657,-16.67876,0.2634198,Tap,3,-1,-0.08169217,1.093684,-0.007779121,0.1364528,-0.03724798,0.07580767
146,-0.009245746,0.8558421,0.412251,15.36662,0.5707521,Tap,3,-1,-0.08120393,1.094197,-0.003969193,0.1339162,-0.03647111,0.07526248
146,-0.007328711,0.8519205,0.4308605,19.24891,0.9557303,Tap,3,-1,-0.08110388,1.094348,-0.002494335,0.1325796,-0.03593417,0.07497374
146,-0.003476903,0.8428757,0.4479775,1.561534,0.9869609,Tap,3,-1,-0.08096426,1.094366,-0.000933647,0.1315499,-0.03534466,0.07459033
146,-0.002596579,0.838921,0.4574671,-23.55246,0.5159118,Tap,3,-1,-0.08046572,1.094266,0.001855373,0.1308624,-0.03504958,0.0748657
146,-0.003916696,0.8325391,0.4749846,20.9308,0.9345278,Tap,3,-1,-0.08029146,1.094256,0.003018379,0.1311245,-0.03492947,0.07499282
146,-0.003250413,0.8292525,0.4853816,-19.41545,0.5462188,Tap,3,-1,-0.08000512,1.094059,0.005216599,0.1317537,-0.03423483,0.07490344
146,-0.006294794,0.8272087,0.4909635,-10.61463,0.3339262,Tap,3,-1,-0.07984885,1.093945,0.00619173,0.1320494,-0.03395236,0.07472259
146,-0.004059602,0.8193607,0.5000687,13.87036,0.6113334,Tap,3,-1,-0.07969581,1.093818,0.007860661,0.1322086,-0.03323163,0.0745042
147,-0.002750341,0.807403,0.5144496,16.30497,0.9374328,Tap,1,12,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,-39.80832,0.1412666,Tap,1,12,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,-7.063329,0,Tap,4,-1,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,0,0,Tap,4,-1,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,0,0,Tap,4,-1,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,0,0,Tap,4,-1,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,0,0,Tap,4,-1,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,0,0,Tap,4,-1,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,0,0,Tap,4,-1,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,0,0,Tap,4,-1,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,0,0,Tap,4,-1,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,0,0,Tap,4,-1,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,0,0,Tap,4,-1,-0.0819072,1.096876,0.00982666,0.119919,-0.04005443,0.07027449
147,-0.001427364,0.8054901,0.5160537,0,0,Tap,4,-1,-0.08500448,1.102759,0.004530907,0.1008374,-0.05044198,0.06345334
147,-0.003279805,0.7929701,0.5216537,34.59968,0.6919936,Tap,4,-1,-0.08500448,1.102759,0.004530907,0.1008374,-0.05044198,0.06345334
147,-0.003279805,0.7929701,0.5216537,-34.59968,0,Tap,4,-1,-0.08500448,1.102759,0.004530907,0.1008374,-0.05044198,0.06345334
147,-0.003279805,0.7929701,0.5216537,0,0,Tap,4,-1,-0.08598429,1.1047,0.002610207,0.09667035,-0.05461338,0.06172323
147,-0.001632795,0.8006348,0.5195932,20.2647,0.4052939,Tap,4,-1,-0.08658566,1.105806,0.001756668,0.09391634,-0.05601014,0.06033554
147,-0.003751762,0.800667,0.5163226,-10.52173,0.1948593,Tap,4,-1,-0.08764314,1.10787,-0.000368595,0.08738679,-0.05920739,0.05820071
147,-0.001404237,0.799962,0.5186729,-1.253311,0.1697931,Tap,4,-1,-0.08761661,1.107825,-0.000603199,0.08697639,-0.05913321,0.05831375
