7,9,12,13,0.9230769230769231,0.14833333333333332,0.12,7
8,8,12,12,1.0,0.14666666499999997,nan,7
9,7,10,12,0.8333333333333334,0.15999999999999998,0.8799996999999999,6
1,9,17,18,0.9444444444444444,0.20823529352941178,0.4600001,4
2,8,7,19,0.3684210526315789,0.18857142857142856,0.8666664583333336,2
3,7,2,23,0.08695652173913043,0.24,0.8228569900000001,1
4,6,37,42,0.8809523809523809,0.15999999891891892,0.10799999800000001,6
5,5,26,31,0.8387096774193549,0.1676923069230769,0.60799996,5
6,4,9,14,0.6428571428571429,0.14222221999999998,0.5839998399999999,4
7,3,35,35,1.0,0.1279999988571429,nan,7
8,2,38,43,0.8837209302325582,0.12684210394736842,0.44399992,5
9,1,31,37,0.8378378378378378,0.14516128967741937,1.2566661333333333,4
1,5,13,14,0.9285714285714286,0.24923076923076926,0.08,3
2,4,4,9,0.4444444444444444,0.24500000000000002,0.75599978,1
3,6,4,8,0.5,0.13,0.7499998,1
4,8,40,41,0.975609756097561,0.17699999975,0.09999999,5
5,7,41,43,0.9534883720930233,0.1551219504878049,0.6899999,7
6,9,13,22,0.5909090909090909,0.13999999923076925,0.6444443111111111,2
7,2,22,22,1.0,0.14818181818181822,nan,7
8,1,25,28,0.8928571428571429,0.14,0.15999999666666667,5
9,3,20,20,1.0,0.131999998,nan,7
1,6,24,26,0.9230769230769231,0.21,1.0899994,6
2,5,14,27,0.5185185185185185,0.20857142857142857,0.7246152153846153,3
3,4,6,21,0.2857142857142857,0.16333333166666666,0.7146665066666668,3
4,9,21,21,1.0,0.16952380952380958,nan,7
5,8,14,14,1.0,0.1685714285714286,nan,7
6,7,9,14,0.6428571428571429,0.1711111111111111,0.79999978,4
7,3,15,15,1.0,0.12666666333333335,nan,7
8,2,11,11,1.0,0.1272727263636364,nan,7
9,1,23,26,0.8846153846153846,0.1339130430434783,0.9066665,5
1,9,16,17,0.9411764705882353,0.22125,0.9199997,3
2,7,14,38,0.3684210526315789,0.22428571428571434,0.84333305,2
3,8,4,25,0.16,0.20500000000000002,0.8266663523809522,1
4,6,58,59,0.9830508474576272,0.16310344810344832,0.09999999,5
5,4,43,47,0.9148936170212766,0.17581395325581398,1.22999945,5
6,5,23,44,0.5227272727272727,0.15391304304347833,1.1066661190476188,2
7,3,36,36,1.0,0.14999999972222222,nan,6
8,1,34,35,0.9714285714285714,0.1458823526470588,0.56,7
9,2,37,40,0.925,0.14378378351351354,2.4866653333333333,4
1,4,42,47,0.8936170212765957,0.2119047616666667,0.39199993999999994,5
2,6,26,73,0.3561643835616438,0.23230769230769227,0.46340426574468074,1
3,5,22,70,0.3142857142857143,0.1827272727272728,0.5162499916666666,1
4,7,57,62,0.9193548387096774,0.1428070163157895,0.132,7
5,9,33,49,0.673469387755102,0.15757575727272727,0.28249999375,5
6,8,43,70,0.6142857142857143,0.13488372023255815,0.3666666666666667,4
7,1,44,44,1.0,0.12045454431818182,nan,7
8,3,47,53,0.8867924528301887,0.12936170085106383,0.10666666666666667,7
9,2,46,57,0.8070175438596491,0.15260869434782603,0.6072725818181818,6
1,5,29,33,0.8787878787878788,0.24068965172413795,1.1849993,4
2,4,15,24,0.625,0.18000000000000002,1.1244439555555557,3
3,6,8,25,0.32,0.2875,1.0117643235294116,2
4,2,15,15,1.0,0.1653333326666667,nan,6
5,1,13,13,1.0,0.1676923076923077,nan,6
6,3,19,24,0.7916666666666666,0.16631578947368422,1.319999358,4
7,8,14,14,1.0,0.14285714142857142,nan,6
8,7,12,12,1.0,0.12166666500000001,nan,7
9,9,11,14,0.7857142857142857,0.14545454545454548,1.0066665666666665,5
