Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
14014,96,36.12,FastTapIn,0.06,0.2939436,-20.26949, ,0
14015,96,36.14,FastTapIn,0.08,0.3011204,0.3588438, ,0
14016,96,36.16,FastTapIn,0.09999999,0.2737118,-1.370432, ,0
14017,96,36.18,FastTapIn,0.12,0.03925156,-11.72301, ,0
14018,96,36.2,FastTapIn,0.14,0.1302682,4.550834, ,0
14185,97,40.56,FastTapIn,0.0,1.096122,29.50624, ,0
14186,97,40.58,FastTapIn,0.02,0.4807034,-30.77092, ,0
14187,97,40.6,FastTapIn,0.04,0.6764819,9.788924, ,0
14188,97,40.62,FastTapIn,0.06,0.2785005,-19.89907, ,0
14189,97,40.64,FastTapIn,0.08,0.4253118,7.340564, ,0
14190,97,40.66,FastTapIn,0.09999999,0.06684111,-17.92353, ,0
14360,98,45.04,FastTapIn,0.0,1.331998,36.3078, ,0
14361,98,45.06,FastTapIn,0.02,0.5611421,-38.5428, ,0
14362,98,45.08,FastTapIn,0.04,0.7198017,7.932982, ,0
14363,98,45.1,FastTapIn,0.06,0.2812543,-21.92737, ,0
14364,98,45.12,FastTapIn,0.08,0.07403468,-10.36098, ,0
14365,98,45.14,FastTapIn,0.09999999,0.1554679,4.071663, ,0
14366,98,45.16,FastTapIn,0.12,0.06984679,-4.281058, ,0
14367,98,45.18,FastTapIn,0.14,0.0381823,-1.583224, ,0
14368,98,45.2,FastTapIn,0.16,0.03114816,-0.3517072, ,0
14369,98,45.22,FastTapIn,0.18,0.1357932,5.232251, ,0
14370,98,45.24,FastTapIn,0.2,0.03737108,-4.921105, ,0
14566,100,56.66,FastTapIn,0.0,0.2117516,-11.85331, ,0
14567,100,56.68,FastTapIn,0.02,0.2521417,2.019509, ,0
14568,100,56.7,FastTapIn,0.04,0.1531705,-4.948563, ,0
14569,100,56.72,FastTapIn,0.06,0.3303411,8.85853, ,0
14570,100,56.74,FastTapIn,0.08,0.1686312,-8.085495, ,0
14571,100,56.76,FastTapIn,0.09999999,0.3172079,7.428835, ,0
14572,100,56.78,FastTapIn,0.12,0.08076868,-11.82196, ,0
14573,100,56.8,FastTapIn,0.14,0.07550118,-0.263375, ,0
14574,100,56.82,FastTapIn,0.16,0.1668054,4.565209, ,0
14575,100,56.84,FastTapIn,0.18,0.06037268,-5.321634, ,0
14576,100,56.86,FastTapIn,0.2,0.1258066,3.271697, ,0
14577,100,56.88,FastTapIn,0.22,0.05300324,-3.640169, ,0
14578,100,56.9,FastTapIn,0.24,0.1159586,3.147769, ,0
14741,101,62.38,FastTapIn,0.0,0.2975215,-15.59956, ,0
14742,101,62.4,FastTapIn,0.02,0.4080151,5.524683, ,0
14743,101,62.42,FastTapIn,0.04,0.174595,-11.67101, ,0
14744,101,62.44,FastTapIn,0.06,0.09748794,-3.855351, ,0
14745,101,62.46,FastTapIn,0.08,0.4158658,15.91889, ,0
14746,101,62.48,FastTapIn,0.09999999,0.0590649,-17.84005, ,0
14916,102,67.76,FastTapIn,0.0,0.5119304,13.28768, ,0
14917,102,67.78,FastTapIn,0.02,0.2793209,-11.63048, ,0
14918,102,67.8,FastTapIn,0.04,0.2640033,-0.7658795, ,0
14919,102,67.82,FastTapIn,0.06,0.5366142,13.63055, ,0
14920,102,67.84,FastTapIn,0.08,0.1706335,-18.29903, ,0
14921,102,67.86,FastTapIn,0.09999999,0.187813,0.8589752, ,0
14922,102,67.88,FastTapIn,0.12,0.1009031,-4.345495, ,0
14923,102,67.9,FastTapIn,0.14,0.164803,3.194994, ,0
14924,102,67.92,FastTapIn,0.16,0.05413083,-5.533608, ,0
15093,103,73.22,FastTapIn,0.0,0.2594045,4.980466, ,0
15094,103,73.24,FastTapIn,0.02,0.1206657,-6.936941, ,0
15095,103,73.26,FastTapIn,0.04,0.1911778,3.525602, ,0
15096,103,73.28,FastTapIn,0.06,0.05255022,-6.931378, ,0
15097,103,73.3,FastTapIn,0.08,0.1257209,3.658532, ,0
15098,103,73.32,FastTapIn,0.09999999,0.03966294,-4.302896, ,0
15268,104,78.72,FastTapIn,0.0,0.06330614,-2.180028, ,0
15269,104,78.74,FastTapIn,0.02,0.03622533,-1.35404, ,0
15270,104,78.75999,FastTapIn,0.04,0.1217191,4.274687, ,0
15597,107,90.32,FastTapIn,0.0,0.09653273,-4.798098, ,0
15598,107,90.34,FastTapIn,0.02,0.09886076,0.1164012, ,0
15599,107,90.36,FastTapIn,0.04,0.2553431,7.824118, ,0
15600,107,90.38,FastTapIn,0.06,0.1317788,-6.178214, ,0
15601,107,90.4,FastTapIn,0.08,0.2207352,4.447819, ,0
15602,107,90.42,FastTapIn,0.09999999,0.0982091,-6.126306, ,0
15603,107,90.43999,FastTapIn,0.12,0.1317089,1.674991, ,0
15604,107,90.46,FastTapIn,0.14,0.06316046,-3.427423, ,0
15605,107,90.48,FastTapIn,0.16,0.1209445,2.8892, ,0
15606,107,90.5,FastTapIn,0.18,0.02802184,-4.646132, ,0
15607,107,90.52,FastTapIn,0.2,0.04902839,1.050327, ,0
15608,107,90.54,FastTapIn,0.22,0.09050594,2.073878, ,0
15609,107,90.56,FastTapIn,0.24,0.02232482,-3.409056, ,0
15782,108,97.04,FastTapIn,0.0,0.07848334,2.270134, ,0
15783,108,97.06,FastTapIn,0.02,0.03135469,-2.356433, ,0
15784,108,97.07999,FastTapIn,0.04,0.09947061,3.405796, ,0
15785,108,97.1,FastTapIn,0.06,0.0627126,-1.8379, ,0
15786,108,97.12,FastTapIn,0.08,0.07474999,0.6018695, ,0
15787,108,97.14,FastTapIn,0.09999999,0.2150317,7.014083, ,0
15788,108,97.16,FastTapIn,0.12,0.06930151,-7.286508, ,0
15789,108,97.18,FastTapIn,0.14,0.1728529,5.177569, ,0
15790,108,97.2,FastTapIn,0.16,0.09353067,-3.966111, ,0
15791,108,97.22,FastTapIn,0.18,0.2252311,6.585021, ,0
15792,108,97.24,FastTapIn,0.2,0.09644274,-6.439417, ,0
15793,108,97.25999,FastTapIn,0.22,0.1005079,0.2032597, ,0
15794,108,97.28,FastTapIn,0.24,0.1611311,3.031157, ,0
15795,108,97.3,FastTapIn,0.26,0.08032519,-4.040294, ,0
15796,108,97.32,FastTapIn,0.28,0.1427621,3.121847, ,0
15797,108,97.34,FastTapIn,0.3,0.05963353,-4.15643, ,0
15798,108,97.36,FastTapIn,0.32,0.1075557,2.396107, ,0
15799,108,97.38,FastTapIn,0.34,0.04696973,-3.029297, ,0
15968,109,103.34,FastTapIn,0.0,0.1602088,-10.13759, ,0
15969,109,103.36,FastTapIn,0.02,0.1415063,-0.9351246, ,0
15970,109,103.38,FastTapIn,0.04,0.0757812,-3.286253, ,0
15971,109,103.4,FastTapIn,0.06,0.1200512,2.213501, ,0
15972,109,103.42,FastTapIn,0.08,0.05501944,-3.25159, ,0
15973,109,103.44,FastTapIn,0.09999999,0.03463943,-1.019, ,0
15974,109,103.46,FastTapIn,0.12,0.1315318,4.844616, ,0
15975,109,103.48,FastTapIn,0.14,0.07790402,-2.681387, ,0
15976,109,103.5,FastTapIn,0.16,0.1304109,2.625342, ,0
15977,109,103.52,FastTapIn,0.18,0.02430539,-5.305273, ,0
16143,110,108.7,FastTapIn,0.0,0.156459,-5.059394, ,0
16144,110,108.72,FastTapIn,0.02,0.2811028,6.232187, ,0
16145,110,108.74,FastTapIn,0.04,0.08379089,-9.865595, ,0
16146,110,108.76,FastTapIn,0.06,0.11522,1.571454, ,0
16147,110,108.78,FastTapIn,0.08,0.05202043,-3.159977, ,0
16713,120,127.78,FastTapIn,0.0,0.3662629,7.237421, ,0
16714,120,127.8,FastTapIn,0.02,0.2255467,-7.035808, ,0
16715,120,127.82,FastTapIn,0.04,0.3008177,3.76355, ,0
16716,120,127.84,FastTapIn,0.06,0.1362043,-8.230673, ,0
16717,120,127.86,FastTapIn,0.08,0.09629522,-1.995453, ,0
16718,120,127.88,FastTapIn,0.09999999,0.2135779,5.864135, ,0
16719,120,127.9,FastTapIn,0.12,0.1296258,-4.197606, ,0
16720,120,127.92,FastTapIn,0.14,0.272637,7.150561, ,0
16721,120,127.94,FastTapIn,0.16,0.08695961,-9.283871, ,0
16917,121,29.04,FastTapIn,0.0,0.148463,-5.00688, ,0
16918,121,29.06,FastTapIn,0.02,0.1378241,-0.5319454, ,0
16919,121,29.08,FastTapIn,0.04,0.1158822,-1.097091, ,0
16920,121,29.1,FastTapIn,0.06,0.2686302,7.637397, ,0
16921,121,29.12,FastTapIn,0.08,0.08091321,-9.385849, ,0
17298,123,40.46,FastTapIn,0.0,0.5238875,14.69029, ,0
17299,123,40.48,FastTapIn,0.02,0.1338006,-19.50434, ,0
17300,123,40.5,FastTapIn,0.04,0.05769965,-3.805046, ,0
17477,124,49.32,FastTapIn,0.0,1.580208,25.70732, ,0
17478,124,49.34,FastTapIn,0.02,0.6211694,-47.95192, ,0
17479,124,49.36,FastTapIn,0.04,0.4732277,-7.397086, ,0
17480,124,49.38,FastTapIn,0.06,0.07472309,-19.92523, ,0
17481,124,49.4,FastTapIn,0.08,0.2985554,11.19162, ,0
17482,124,49.42,FastTapIn,0.09999999,0.1432111,-7.767214, ,0
17483,124,49.44,FastTapIn,0.12,0.1482701,0.252948, ,0
17484,124,49.46,FastTapIn,0.14,0.02409303,-6.208853, ,0
17485,124,49.48,FastTapIn,0.16,0.0641898,2.004838, ,0
17486,124,49.5,FastTapIn,0.18,0.156633,4.622158, ,0
17487,124,49.52,FastTapIn,0.2,0.06402768,-4.630264, ,0
17488,124,49.54,FastTapIn,0.22,0.1011201,1.854622, ,0
17489,124,49.56,FastTapIn,0.24,0.04239595,-2.936208, ,0
17490,124,49.58,FastTapIn,0.26,0.1359902,4.679714, ,0
17491,124,49.6,FastTapIn,0.28,0.04002566,-4.798229, ,0
17654,125,55.06,FastTapIn,0.0,0.2637793,-24.24218, ,0
17655,125,55.08,FastTapIn,0.02,0.3045177,2.03692, ,0
17656,125,55.1,FastTapIn,0.04,0.1571842,-7.366675, ,0
17657,125,55.12,FastTapIn,0.06,0.1978579,2.033688, ,0
17658,125,55.14,FastTapIn,0.08,0.03550482,-8.117657, ,0
17830,126,61.66,FastTapIn,0.0,0.2971244,-4.311426, ,0
17831,126,61.68,FastTapIn,0.02,0.4711869,8.703122, ,0
17832,126,61.7,FastTapIn,0.04,0.1425482,-16.43193, ,0
17833,126,61.72,FastTapIn,0.06,0.2830209,7.023634, ,0
17834,126,61.74,FastTapIn,0.08,0.05144897,-11.5786, ,0
18003,127,66.82,FastTapIn,0.0,0.7581825,16.92292, ,0
18004,127,66.84,FastTapIn,0.02,0.2484242,-25.48792, ,0
18005,127,66.86,FastTapIn,0.04,0.1764002,-3.601197, ,0
18006,127,66.88,FastTapIn,0.06,0.04080015,-6.780005, ,0
18180,128,71.4,FastTapIn,0.0,0.8747689,17.03814, ,0
18181,128,71.42,FastTapIn,0.02,0.1836293,-34.55698, ,0
18182,128,71.43999,FastTapIn,0.04,0.1911468,0.3758729, ,0
18183,128,71.46,FastTapIn,0.06,0.06328407,-6.393137, ,0
18348,129,75.8,FastTapIn,0.0,1.12717,20.4992, ,0
18349,129,75.82,FastTapIn,0.02,0.4280286,-34.95707, ,0
18350,129,75.84,FastTapIn,0.04,0.4053218,-1.135336, ,0
18351,129,75.86,FastTapIn,0.06,0.1610359,-12.2143, ,0
18352,129,75.88,FastTapIn,0.08,0.3978018,11.8383, ,0
18353,129,75.9,FastTapIn,0.09999999,0.07828959,-15.97561, ,0
18522,130,80.42,FastTapIn,0.0,0.811397,20.24935, ,0
18523,130,80.43999,FastTapIn,0.02,0.4532086,-17.90942, ,0
18524,130,80.46,FastTapIn,0.04,0.4737994,1.029542, ,0
18525,130,80.48,FastTapIn,0.06,0.1097139,-18.20428, ,0
18709,131,12.94,FastTapIn,0.0,0.8799548,-56.82656, ,0
18710,131,12.96,FastTapIn,0.02,0.4792542,-20.03503, ,0
18711,131,12.98,FastTapIn,0.04,0.3927187,-4.326774, ,0
18712,131,13.0,FastTapIn,0.06,0.3522754,-2.022164, ,0
18713,131,13.02,FastTapIn,0.08,0.2952444,-2.851553, ,0
18714,131,13.04,FastTapIn,0.09999999,0.111748,-9.17482, ,0
18715,131,13.06,FastTapIn,0.12,0.2074985,4.787527, ,0
18716,131,13.08,FastTapIn,0.14,0.1024677,-5.251542, ,0
18717,131,13.1,FastTapIn,0.16,0.1807532,3.914277, ,0
18718,131,13.12,FastTapIn,0.18,0.06533562,-5.770879, ,0
18889,132,18.46,FastTapIn,0.0,0.6315193,16.77052, ,0
18890,132,18.48,FastTapIn,0.02,0.3257698,-15.28747, ,0
18891,132,18.5,FastTapIn,0.04,0.2765316,-2.461909, ,0
18892,132,18.52,FastTapIn,0.06,0.3909159,5.719213, ,0
18893,132,18.54,FastTapIn,0.08,0.2126153,-8.915029, ,0
18894,132,18.56,FastTapIn,0.09999999,0.2650831,2.623388, ,0
18895,132,18.58,FastTapIn,0.12,0.03470397,-11.51896, ,0
19067,133,23.54,FastTapIn,0.0,0.368405,-1.329996, ,0
19068,133,23.56,FastTapIn,0.02,0.5686142,10.01046, ,0
19069,133,23.58,FastTapIn,0.04,0.1591844,-20.47149, ,0
19070,133,23.6,FastTapIn,0.06,0.2730504,5.693298, ,0
19071,133,23.62,FastTapIn,0.08,0.1210044,-7.602298, ,0
19072,133,23.64,FastTapIn,0.09999999,0.2488725,6.393404, ,0
19073,133,23.66,FastTapIn,0.12,0.1051802,-7.184614, ,0
19074,133,23.68,FastTapIn,0.14,0.2269375,6.087868, ,0
19075,133,23.7,FastTapIn,0.16,0.04145698,-9.274029, ,0
19246,134,28.92,FastTapIn,0.0,0.5451708,10.00142, ,0
19247,134,28.94,FastTapIn,0.02,0.3006506,-12.22601, ,0
19248,134,28.96,FastTapIn,0.04,0.4288568,6.410313, ,0
19249,134,28.98,FastTapIn,0.06,0.1687475,-13.00546, ,0
19250,134,29.0,FastTapIn,0.08,0.1819743,0.6613389, ,0
19251,134,29.02,FastTapIn,0.09999999,0.09791941,-4.202745, ,0
19252,134,29.04,FastTapIn,0.12,0.06432761,-1.67959, ,0
19253,134,29.06,FastTapIn,0.14,0.1548273,4.524984, ,0
19254,134,29.08,FastTapIn,0.16,0.06182027,-4.650352, ,0
19428,135,34.24,FastTapIn,0.0,0.234492,-21.94032, ,0
19429,135,34.26,FastTapIn,0.02,0.2423999,0.3953978, ,0
19430,135,34.28,FastTapIn,0.04,0.4255999,9.160001, ,0
19431,135,34.3,FastTapIn,0.06,0.159273,-13.31635, ,0
19432,135,34.32,FastTapIn,0.08,0.1732207,0.6973848, ,0
19433,135,34.34,FastTapIn,0.09999999,0.2097616,1.827045, ,0
19434,135,34.36,FastTapIn,0.12,0.3193608,5.479963, ,0
19435,135,34.38,FastTapIn,0.14,0.1100246,-10.46681, ,0
19436,135,34.4,FastTapIn,0.16,0.08329778,-1.336339, ,0
19437,135,34.42,FastTapIn,0.18,0.2032232,5.996273, ,0
19438,135,34.44,FastTapIn,0.2,0.06195648,-7.063338, ,0
19439,135,34.46,FastTapIn,0.22,0.1244202,3.123185, ,0
19440,135,34.48,FastTapIn,0.24,0.05309711,-3.566154, ,0
19441,135,34.5,FastTapIn,0.26,0.1174832,3.219304, ,0
19442,135,34.52,FastTapIn,0.28,0.02474611,-4.636854, ,0
19611,136,39.26,FastTapIn,0.0,0.8993238,20.46695, ,0
19612,136,39.28,FastTapIn,0.02,0.3699071,-26.47084, ,0
19613,136,39.3,FastTapIn,0.04,0.2242292,-7.283891, ,0
19614,136,39.32,FastTapIn,0.06,0.3390157,5.739323, ,0
19615,136,39.34,FastTapIn,0.08,0.08880418,-12.51058, ,0
19616,136,39.36,FastTapIn,0.09999999,0.1371391,2.416748, ,0
19617,136,39.38,FastTapIn,0.12,0.06794902,-3.459506, ,0
19797,137,44.32,FastTapIn,0.0,0.6209315,-39.03169, ,0
19798,137,44.34,FastTapIn,0.02,0.3664699,-12.72308, ,0
19799,137,44.36,FastTapIn,0.04,0.6070406,12.02853, ,0
19800,137,44.38,FastTapIn,0.06,0.2592898,-17.38754, ,0
19801,137,44.4,FastTapIn,0.08,0.235652,-1.181886, ,0
19802,137,44.42,FastTapIn,0.09999999,0.1688261,-3.341299, ,0
19803,137,44.44,FastTapIn,0.12,0.1500068,-0.9409606, ,0
19804,137,44.46,FastTapIn,0.14,0.02582496,-6.209094, ,0
19976,138,49.16,FastTapIn,0.0,0.9343802,13.64296, ,0
19977,138,49.18,FastTapIn,0.02,0.3305936,-30.18933, ,0
19978,138,49.2,FastTapIn,0.04,0.4793172,7.436179, ,0
19979,138,49.22,FastTapIn,0.06,0.2269479,-12.61846, ,0
19980,138,49.24,FastTapIn,0.08,0.1631456,-3.190117, ,0
19981,138,49.26,FastTapIn,0.09999999,0.2684551,5.265473, ,0
19982,138,49.28,FastTapIn,0.12,0.0644002,-10.20274, ,0
19983,138,49.3,FastTapIn,0.14,0.1714876,5.354368, ,0
19984,138,49.32,FastTapIn,0.16,0.05988114,-5.580321, ,0
19985,138,49.34,FastTapIn,0.18,0.1170354,2.857713, ,0
19986,138,49.36,FastTapIn,0.2,0.04622885,-3.540328, ,0
20151,139,53.92,FastTapIn,0.0,0.71194,7.893828, ,0
20152,139,53.94,FastTapIn,0.02,0.2544861,-22.8727, ,0
20153,139,53.96,FastTapIn,0.04,0.2589029,0.2208441, ,0
20154,139,53.98,FastTapIn,0.06,0.5942937,16.76954, ,0
20155,139,54.0,FastTapIn,0.08,0.2560151,-16.91393, ,0
20156,139,54.02,FastTapIn,0.09999999,0.2583534,0.1169175, ,0
20157,139,54.04,FastTapIn,0.12,0.03280805,-11.27727, ,0
20330,140,58.96,FastTapIn,0.0,0.7725769,15.55899, ,0
20331,140,58.98,FastTapIn,0.02,0.235649,-26.84639, ,0
20332,140,59.0,FastTapIn,0.04,0.235356,-0.01465157, ,0
20333,140,59.02,FastTapIn,0.06,0.3778078,7.122588, ,0
20334,140,59.04,FastTapIn,0.08,0.1849016,-9.645309, ,0
20335,140,59.06,FastTapIn,0.09999999,0.2576432,3.637081, ,0
20336,140,59.08,FastTapIn,0.12,0.05766597,-9.998861, ,0
20337,140,59.1,FastTapIn,0.14,0.151796,4.706501, ,0
20338,140,59.12,FastTapIn,0.16,0.0801902,-3.58029, ,0
20510,141,13.94,FastTapIn,0.0,1.679121,23.52499, ,0
20511,141,13.96,FastTapIn,0.02,0.6994531,-48.98341, ,0
20512,141,13.98,FastTapIn,0.04,0.4662226,-11.66152, ,0
20513,141,14.0,FastTapIn,0.06,0.5085343,2.115585, ,0
20514,141,14.02,FastTapIn,0.08,0.06649394,-22.10202, ,0
20706,142,19.52,FastTapIn,0.0,2.903678,73.46656, ,0
20707,142,19.54,FastTapIn,0.02,1.030424,-93.66267, ,0
20708,142,19.56,FastTapIn,0.04,0.7683378,-13.10433, ,0
20709,142,19.58,FastTapIn,0.06,1.11216,17.1911, ,0
20710,142,19.6,FastTapIn,0.08,0.1305505,-49.08047, ,0
20711,142,19.62,FastTapIn,0.09999999,0.2002779,3.486369, ,0
20712,142,19.64,FastTapIn,0.12,0.1223962,-3.894084, ,0
20713,142,19.66,FastTapIn,0.14,0.2188102,4.8207, ,0
20714,142,19.68,FastTapIn,0.16,0.1211575,-4.882634, ,0
20715,142,19.7,FastTapIn,0.18,0.1287713,0.38069, ,0
20716,142,19.72,FastTapIn,0.2,0.1620658,1.664726, ,0
20717,142,19.74,FastTapIn,0.22,0.0555703,-5.324776, ,0
20884,143,25.02,FastTapIn,0.0,2.449275,58.58906, ,0
20885,143,25.04,FastTapIn,0.02,0.9366397,-75.63177, ,0
20886,143,25.06,FastTapIn,0.04,1.60021,33.1785, ,0
20887,143,25.08,FastTapIn,0.06,0.2570568,-67.15765, ,0
20888,143,25.1,FastTapIn,0.08,0.07569657,-9.068013, ,0
20889,143,25.12,FastTapIn,0.09999999,0.02396661,-2.586498, ,0
20890,143,25.14,FastTapIn,0.12,0.01726572,-0.3350444, ,0
20891,143,25.16,FastTapIn,0.14,0.1230691,5.290167, ,0
20892,143,25.18,FastTapIn,0.16,0.06475545,-2.91568, ,0
20893,143,25.2,FastTapIn,0.18,0.173678,5.446128, ,0
20894,143,25.22,FastTapIn,0.2,0.0344671,-6.960546, ,0
21058,144,30.02,FastTapIn,0.0,2.23383,59.66966, ,0
21059,144,30.04,FastTapIn,0.02,0.9021701,-66.58301, ,0
21060,144,30.06,FastTapIn,0.04,0.9513416,2.458572, ,0
21061,144,30.08,FastTapIn,0.06,0.1893662,-38.09877, ,0
21062,144,30.1,FastTapIn,0.08,0.09891865,-4.522377, ,0
21063,144,30.12,FastTapIn,0.09999999,0.09098352,-0.3967561, ,0
21064,144,30.14,FastTapIn,0.12,0.04696861,-2.200746, ,0
21065,144,30.16,FastTapIn,0.14,0.183743,6.838721, ,0
21066,144,30.18,FastTapIn,0.16,0.06377961,-5.99817, ,0
21067,144,30.2,FastTapIn,0.18,0.1368871,3.655373, ,0
21068,144,30.22,FastTapIn,0.2,0.02735201,-5.476754, ,0
21234,145,35.1,FastTapIn,0.0,2.025413,39.62767, ,0
21235,145,35.12,FastTapIn,0.02,0.73104,-64.71867, ,0
21236,145,35.14,FastTapIn,0.04,0.8641784,6.656921, ,0
21237,145,35.16,FastTapIn,0.06,0.1433919,-36.03933, ,0
21238,145,35.18,FastTapIn,0.08,0.175333,1.597055, ,0
21239,145,35.2,FastTapIn,0.09999999,0.06077311,-5.727994, ,0
21240,145,35.22,FastTapIn,0.12,0.09610569,1.766629, ,0
21241,145,35.24,FastTapIn,0.14,0.1734873,3.869081, ,0
21242,145,35.26,FastTapIn,0.16,0.05549413,-5.89966, ,0
21414,146,40.08,FastTapIn,0.0,1.554555,20.35942, ,0
21415,146,40.1,FastTapIn,0.02,0.6061065,-47.42245, ,0
21416,146,40.12,FastTapIn,0.04,0.3677092,-11.91986, ,0
21417,146,40.14,FastTapIn,0.06,0.1838169,-9.194615, ,0
21418,146,40.16,FastTapIn,0.08,0.08929458,-4.726115, ,0
21419,146,40.18,FastTapIn,0.09999999,0.1238918,1.729863, ,0
21420,146,40.2,FastTapIn,0.12,0.03471662,-4.458762, ,0
21421,146,40.22,FastTapIn,0.14,0.105287,3.528518, ,0
21422,146,40.24,FastTapIn,0.16,0.02733182,-3.897758, ,0
21599,147,45.12,FastTapIn,0.0,2.471367,59.79512, ,0
21600,147,45.14,FastTapIn,0.02,1.057694,-70.68361, ,0
21601,147,45.16,FastTapIn,0.04,1.002037,-2.782869, ,0
21602,147,45.18,FastTapIn,0.06,0.7815316,-11.02527, ,0
21603,147,45.2,FastTapIn,0.08,0.0312299,-37.51508, ,0
21604,147,45.22,FastTapIn,0.09999999,0.08198426,2.537718, ,0
21605,147,45.24,FastTapIn,0.12,0.1450847,3.155022, ,0
21606,147,45.26,FastTapIn,0.14,0.3385956,9.675544, ,0
21607,147,45.28,FastTapIn,0.16,0.1494119,-9.459185, ,0
21608,147,45.3,FastTapIn,0.18,0.2219661,3.627709, ,0
21609,147,45.32,FastTapIn,0.2,0.07620862,-7.287873, ,0
21610,147,45.34,FastTapIn,0.22,0.06146965,-0.7369487, ,0
21611,147,45.36,FastTapIn,0.24,0.09532214,1.692625, ,0
21612,147,45.38,FastTapIn,0.26,0.02744295,-3.39396, ,0
21778,148,50.06,FastTapIn,0.0,0.9946719,-3.635612, ,0
21779,148,50.08,FastTapIn,0.02,1.407246,20.62868, ,0
21780,148,50.1,FastTapIn,0.04,0.3312207,-53.80124, ,0
21781,148,50.12,FastTapIn,0.06,0.2901967,-2.051198, ,0
21782,148,50.14,FastTapIn,0.08,0.02334407,-13.34263, ,0
21783,148,50.16,FastTapIn,0.09999999,0.1046153,4.06356, ,0
21784,148,50.18,FastTapIn,0.12,0.08486239,-0.9876441, ,0
21785,148,50.2,FastTapIn,0.14,0.125892,2.051481, ,0
21786,148,50.22,FastTapIn,0.16,0.06090337,-3.249431, ,0
21787,148,50.24,FastTapIn,0.18,0.08274321,1.091992, ,0
21788,148,50.26,FastTapIn,0.2,0.1446357,3.094624, ,0
21789,148,50.28,FastTapIn,0.22,0.03096157,-5.683705, ,0
21962,149,55.0,FastTapIn,0.0,1.133973,-87.99479, ,0
21963,149,55.02,FastTapIn,0.02,1.905248,38.56379, ,0
21964,149,55.04,FastTapIn,0.04,0.6401278,-63.25603, ,0
21965,149,55.06,FastTapIn,0.06,0.5011032,-6.951228, ,0
21966,149,55.08,FastTapIn,0.08,0.01980091,-24.06512, ,0
21967,149,55.1,FastTapIn,0.09999999,0.4472928,21.37459, ,0
21968,149,55.12,FastTapIn,0.12,0.1982293,-12.45317, ,0
21969,149,55.14,FastTapIn,0.14,0.1423252,-2.795205, ,0
21970,149,55.16,FastTapIn,0.16,0.2197713,3.872307, ,0
21971,149,55.18,FastTapIn,0.18,0.08907229,-6.534953, ,0
21972,149,55.2,FastTapIn,0.2,0.1379343,2.443098, ,0
21973,149,55.22,FastTapIn,0.22,0.05570943,-4.111241, ,0
21974,149,55.24,FastTapIn,0.24,0.1487027,4.649662, ,0
21975,149,55.26,FastTapIn,0.26,0.04893459,-4.988404, ,0
22140,150,60.08,FastTapIn,0.0,1.25101,-110.2531, ,0
22141,150,60.1,FastTapIn,0.02,1.630045,18.95174, ,0
22142,150,60.12,FastTapIn,0.04,0.4278927,-60.10761, ,0
22143,150,60.14,FastTapIn,0.06,0.2406147,-9.363902, ,0
22144,150,60.16,FastTapIn,0.08,0.08863782,-7.598843, ,0
22145,150,60.18,FastTapIn,0.09999999,0.0914101,0.138614, ,0
22146,150,60.2,FastTapIn,0.12,0.4102131,15.94015, ,0
22147,150,60.22,FastTapIn,0.14,0.297819,-5.619702, ,0
22148,150,60.24,FastTapIn,0.16,0.4737152,8.794806, ,0
22149,150,60.26,FastTapIn,0.18,0.1390714,-16.73219, ,0
22150,150,60.28,FastTapIn,0.2,0.1381128,-0.04793182, ,0
22151,150,60.3,FastTapIn,0.22,0.05476195,-4.16754, ,0
22320,151,14.92,FastTapIn,0.0,0.9784694,30.11347, ,0
22321,151,14.94,FastTapIn,0.02,0.4434623,-26.75036, ,0
22322,151,14.96,FastTapIn,0.04,0.3803619,-3.15502, ,0
22323,151,14.98,FastTapIn,0.06,0.5122865,6.59623, ,0
22324,151,15.0,FastTapIn,0.08,0.5303786,0.9046078, ,0
22325,151,15.02,FastTapIn,0.09999999,0.2294184,-15.04801, ,0
22326,151,15.04,FastTapIn,0.12,0.5222304,14.6406, ,0
22327,151,15.06,FastTapIn,0.14,0.3310664,-9.558203, ,0
22328,151,15.08,FastTapIn,0.16,0.1837019,-7.368227, ,0
22329,151,15.1,FastTapIn,0.18,0.2109866,1.364234, ,0
22330,151,15.12,FastTapIn,0.2,0.08234148,-6.432254, ,0
22331,151,15.14,FastTapIn,0.22,0.2051609,6.140973, ,0
22332,151,15.16,FastTapIn,0.24,0.1124013,-4.637981, ,0
22333,151,15.18,FastTapIn,0.26,0.1136315,0.06150864, ,0
22334,151,15.2,FastTapIn,0.28,0.03913641,-3.724754, ,0
22335,151,15.22,FastTapIn,0.3,0.04624776,0.3555676, ,0
22336,151,15.24,FastTapIn,0.32,0.1208431,3.729767, ,0
22337,151,15.26,FastTapIn,0.34,0.05951773,-3.066268, ,0
22523,152,23.44,FastTapIn,0.0,0.4127078,-24.6919, ,0
22524,152,23.46,FastTapIn,0.02,0.3521617,-3.027302, ,0
22525,152,23.48,FastTapIn,0.04,0.584177,11.60076, ,0
22526,152,23.5,FastTapIn,0.06,0.1826223,-20.07774, ,0
22527,152,23.52,FastTapIn,0.08,0.4741703,14.5774, ,0
22528,152,23.54,FastTapIn,0.09999999,0.2649343,-10.4618, ,0
22529,152,23.56,FastTapIn,0.12,0.48216,10.86128, ,0
