Case,X,Y,Z,a,v,modeSelected,area_type,index,is_triggered,,,,,
74,-0.3459522,1.087731,0.53128,0,0,Tap,4,-1,-0.08993258,1.156413,0.07001925,0.01458564,-0.2019706,0.01858093
74,-0.3459522,1.087731,0.53128,0,0,Tap,4,-1,-0.08993258,1.156413,0.07001925,0.01458564,-0.2019706,0.01858093
74,-0.3459522,1.087731,0.53128,0,0,Tap,4,-1,-0.09008007,1.156452,0.06979513,0.01456234,-0.1991961,0.01864602
74,-0.3447904,1.089527,0.5352702,11.3186,0.2263721,Tap,4,-1,-0.09008007,1.156452,0.06979513,0.01456234,-0.1991961,0.01864602
74,-0.3447904,1.089527,0.5352702,-11.3186,0,Tap,4,-1,-0.090105,1.156473,0.06961393,0.01451747,-0.1974065,0.01883234
74,-0.3438728,1.090669,0.5343499,4.324612,0.08649224,Tap,4,-1,-0.09007505,1.156462,0.06959009,0.01451266,-0.1974081,0.0191771
74,-0.3451482,1.08743,0.5332718,4.784877,0.1821898,Tap,4,-1,-0.09004179,1.156402,0.06951475,0.01397724,-0.1975306,0.01978975
74,-0.3453822,1.08711,0.5336556,-7.729486,0.02760006,Tap,4,-1,-0.09003367,1.156417,0.0694623,0.01380647,-0.1972494,0.01974673
74,-0.3454362,1.087173,0.5334806,-0.8954742,0.009690581,Tap,4,-1,-0.09000959,1.156484,0.06944036,0.01375136,-0.1969653,0.01950059
74,-0.3454362,1.087173,0.5334806,-0.484529,0,Tap,4,-1,-0.08993184,1.156578,0.06942272,0.01323426,-0.1960379,0.01969629
74,-0.3445809,1.088074,0.5325069,3.945872,0.07891743,Tap,4,-1,-0.089811,1.156625,0.06943798,0.01268413,-0.1952627,0.02006721
74,-0.3444685,1.088169,0.5321484,-2.976785,0.01938173,Tap,4,-1,-0.08951821,1.156753,0.06958342,0.01245077,-0.1938159,0.01980951
74,-0.3439443,1.088996,0.5312467,2.358724,0.0665562,Tap,4,-1,-0.08928307,1.15685,0.06967592,0.01236788,-0.1917516,0.01928939
74,-0.3439817,1.08909,0.5313425,-2.980341,0.006949386,Tap,4,-1,-0.08851459,1.156986,0.06987095,0.01197764,-0.1859202,0.0186831
74,-0.3430973,1.089513,0.531919,2.496144,0.05687226,Tap,4,-1,-0.08737,1.157033,0.0700922,0.01218349,-0.1821537,0.01884175
74,-0.3422285,1.089942,0.5324755,-0.05079377,0.05585638,Tap,4,-1,-0.08566023,1.157489,0.07109547,0.01160526,-0.1719616,0.01788296
74,-0.3407674,1.091644,0.5313525,3.479534,0.1254471,Tap,4,-1,-0.08423258,1.158053,0.0717535,0.009882319,-0.1638389,0.01697278
74,-0.3407534,1.091451,0.5317163,-5.241856,0.02060995,Tap,4,-1,-0.08235836,1.158662,0.07261705,0.007487703,-0.1532567,0.01590465
74,-0.3403319,1.091419,0.5317011,0.02694922,0.02114893,Tap,4,-1,-0.07707189,1.161532,0.07509995,-0.002184676,-0.122946,0.01168561
74,-0.3400315,1.090767,0.5314703,0.8283902,0.03771674,Tap,4,-1,-0.07383908,1.16325,0.07645273,-0.01032837,-0.102248,0.009512269
74,-0.3394453,1.090736,0.5309839,0.02004094,0.03811755,Tap,3,-1,-0.07023558,1.166062,0.07794666,-0.02104698,-0.08038376,0.009578144
74,-0.33821,1.091051,0.5303359,1.669434,0.07150623,Tap,3,-1,-0.06273828,1.170793,0.07979393,-0.05397747,-0.02926823,0.01167815
74,-0.3359509,1.0907,0.5301571,2.157551,0.1146572,Tap,3,-1,-0.0585505,1.171812,0.0793457,-0.06983998,0.001904753,0.007315116
74,-0.3344879,1.090217,0.5295658,-1.607678,0.08250368,Tap,3,-1,-0.0511949,1.174736,0.07908201,-0.09156439,0.04989439,0.002908419
74,-0.3328716,1.089535,0.5294652,0.2683066,0.08786982,Tap,3,-1,-0.04498728,1.17653,0.07767487,-0.1063272,0.09069154,0.002724135
74,-0.32808,1.090237,0.5249796,12.10907,0.3300513,Tap,3,-1,-0.04498728,1.17653,0.07767487,-0.1063272,0.09069154,0.002724135
74,-0.32808,1.090237,0.5249796,-16.50257,0,Tap,3,-1,-0.03847761,1.176287,0.07540989,-0.1128307,0.1309838,0.002214179
74,-0.3241252,1.091119,0.5262628,10.62535,0.212507,Tap,3,-1,-0.03725921,1.175489,0.07526255,-0.1096205,0.1357214,-0.002393098
74,-0.3243569,1.090301,0.5249753,-6.769156,0.07712387,Tap,3,-1,-0.03570358,1.174669,0.07491255,-0.10769,0.1411287,-0.006521749
74,-0.3264125,1.088503,0.5257406,3.234138,0.1418066,Tap,3,-1,-0.03296084,1.173802,0.07454824,-0.1015441,0.1437,-0.01615214
74,-0.326113,1.087087,0.5273457,-1.686929,0.1080681,Tap,3,-1,-0.03171817,1.173904,0.07432413,-0.1004479,0.1455448,-0.01872558
74,-0.3250219,1.086798,0.5275984,-2.51176,0.05783287,Tap,3,-1,-0.0297615,1.174604,0.07369423,-0.1018895,0.1462416,-0.02002375
74,-0.3294603,1.087164,0.5216856,15.61402,0.3701132,Tap,3,-1,-0.02884642,1.174611,0.07321215,-0.1063574,0.1455834,-0.018522
74,-0.3306294,1.087107,0.5200639,-13.50561,0.100001,Tap,3,-1,-0.02739037,1.174591,0.0724349,-0.1088741,0.1496433,-0.01894873
74,-0.3321626,1.086572,0.5199156,-0.9237338,0.08152632,Tap,3,-1,-0.02652067,1.174459,0.07192755,-0.1090899,0.1519105,-0.01869124
74,-0.3329009,1.086731,0.5200906,-2.138269,0.03876095,Tap,3,-1,-0.0256568,1.173944,0.0714016,-0.1073189,0.155058,-0.01899144
74,-0.3341584,1.087857,0.5174127,5.975469,0.1582703,Tap,3,-1,-0.02465843,1.172983,0.07105017,-0.1027818,0.1584076,-0.01990249
74,-0.3341095,1.08872,0.5174437,-5.750086,0.0432686,Tap,3,-1,-0.02317905,1.170727,0.070889,-0.09007149,0.1645856,-0.02422344
74,-0.3337718,1.094742,0.5149546,14.14845,0.3262375,Tap,3,-1,-0.02147827,1.168561,0.07142687,-0.07641709,0.1677052,-0.03040922
74,-0.3357257,1.096531,0.5118613,-6.130757,0.2036224,Tap,3,-1,-0.02054654,1.167597,0.07165337,-0.0698854,0.1693225,-0.03273964
74,-0.3369771,1.096678,0.5114851,-6.89349,0.06575259,Tap,3,-1,-0.01992366,1.166839,0.0717845,-0.06364943,0.1710505,-0.03430063
74,-0.3389252,1.096172,0.5125175,2.367902,0.1131106,Tap,3,-1,-0.01832862,1.164509,0.07205868,-0.05048703,0.1758299,-0.03847471
74,-0.3400589,1.09498,0.5139599,-0.1860548,0.1093895,Tap,3,-1,-0.01752011,1.163349,0.07233429,-0.04347654,0.178411,-0.04083056
74,-0.3407097,1.093653,0.5149884,-0.9691458,0.0900066,Tap,3,-1,-0.01597478,1.161457,0.07243252,-0.03036452,0.1831545,-0.04346097
74,-0.3416093,1.092528,0.5151806,-0.8670394,0.07266582,Tap,3,-1,-0.01531286,1.160274,0.07245827,-0.02354702,0.1857279,-0.04461962
74,-0.3410039,1.092616,0.5148277,-1.867821,0.0353094,Tap,3,-1,-0.01424303,1.158408,0.07243061,-0.009777481,0.1909243,-0.04797598
74,-0.339824,1.090635,0.5135407,4.835631,0.132022,Tap,3,-1,-0.01376524,1.157817,0.07232904,-0.004619296,0.1931559,-0.04980474
74,-0.3388804,1.088349,0.5139508,-0.3324181,0.1253736,Tap,3,-1,-0.01279244,1.15664,0.0720396,0.005883074,0.1990748,-0.05182328
74,-0.3351193,1.084964,0.5145764,6.476312,0.2548999,Tap,3,-1,-0.0124006,1.156084,0.07186365,0.009749799,0.2021847,-0.05165736
74,-0.329327,1.084634,0.51227,2.863359,0.3121671,Tap,3,-1,-0.01210813,1.155558,0.07175827,0.01358452,0.2050855,-0.05234507
74,-0.3214821,1.083658,0.5112309,4.325231,0.3986717,Tap,3,-1,-0.01119372,1.154978,0.07147455,0.0174884,0.2102539,-0.05433288
74,-0.2925888,1.080623,0.5058827,53.91749,1.477021,Tap,3,-1,-0.01060766,1.154588,0.07116461,0.01895197,0.2136691,-0.05465678
74,-0.2840807,1.078643,0.5070658,-51.81306,0.4407602,Tap,3,-1,-0.009988677,1.153298,0.07037067,0.02320015,0.2206859,-0.05473272
74,-0.251565,1.072872,0.503582,60.97958,1.660352,Tap,3,-1,-0.009589564,1.152777,0.07011223,0.0253769,0.2237187,-0.05560246
74,-0.2298215,1.067675,0.5055518,-26.91106,1.122131,Tap,3,-1,-0.008419799,1.1523,0.06968832,0.02717743,0.2297809,-0.05835864
74,-0.1726042,1.060443,0.5085936,88.27524,2.887635,Tap,3,-1,-0.007914729,1.152001,0.06939268,0.02780463,0.2332116,-0.05934966
74,-0.1485304,1.057832,0.5075936,-83.79284,1.211779,Tap,3,-1,-0.006909212,1.151163,0.06867743,0.03067123,0.2386326,-0.05991177
74,-0.0693747,1.048152,0.4815283,149.1539,4.194856,Tap,3,-1,-0.00629502,1.151011,0.06847382,0.03164678,0.2403637,-0.06024776
74,-0.03143894,1.04165,0.4700737,-109.3496,2.007863,Tap,3,-1,-0.00554784,1.151075,0.06836557,0.03212535,0.2421335,-0.06020384
74,0.008339787,1.039855,0.4556403,5.492866,2.11772,Tap,3,-1,-0.00376666,1.152798,0.06891727,0.02747235,0.2444951,-0.05743727
74,0.06682787,1.02696,0.4376712,50.43908,3.126502,Tap,3,-1,-0.002961183,1.153273,0.06904364,0.02421148,0.2448488,-0.05499293
74,0.08362424,1.021194,0.449439,-103.0657,1.065188,Tap,3,-1,-0.001392677,1.153983,0.06908703,0.01793085,0.2459386,-0.05202867
74,0.1269031,1.004792,0.4598532,65.33995,2.371987,Tap,3,-1,-0.000554351,1.154187,0.06899738,0.01542785,0.2469767,-0.05055344
74,0.1499956,0.9946924,0.4683628,-52.09341,1.330119,Tap,3,-1,0.000103926,1.154198,0.06878948,0.01435799,0.2475908,-0.04846374
74,0.1765557,0.9888082,0.4775167,5.251223,1.435144,Tap,3,-1,0.001135751,1.153534,0.06814957,0.01859155,0.2469651,-0.04537208
74,0.2170342,0.9790246,0.4832792,33.34499,2.102043,Tap,3,-1,0.00189801,1.152863,0.06761312,0.02278325,0.2459603,-0.0433608
74,0.2377259,0.968303,0.5071654,-21.67365,1.66857,Tap,3,-1,0.002756864,1.152609,0.06725121,0.02680776,0.2458648,-0.04156228
74,0.2604829,0.9583369,0.5195718,-14.00577,1.388455,Tap,3,-1,0.00437218,1.152397,0.06679869,0.03082181,0.2469778,-0.04081088
74,0.2746406,0.9597593,0.5210571,-33.65701,0.7153149,Tap,3,-1,0.006379222,1.152359,0.06660223,0.03152495,0.2489784,-0.04102976
74,0.3003402,0.9533809,0.5228105,30.57734,1.326862,Tap,3,-1,0.007406306,1.152302,0.06644011,0.03123427,0.2498772,-0.04015565
74,0.304835,0.9579078,0.5223088,-50.34554,0.3199508,Tap,3,-1,0.009314639,1.152325,0.06615305,0.0308486,0.2520221,-0.03977859
74,0.3318036,0.9529668,0.5373368,62.1672,1.563295,Tap,3,-1,0.01012464,1.152363,0.06598091,0.03090284,0.2531436,-0.03948539
74,0.3382969,0.9560772,0.5368824,-60.12927,0.3607093,Tap,3,-1,0.01103381,1.152352,0.06582451,0.03111307,0.2544784,-0.03845197
74,0.3473555,0.9577901,0.5369358,5.012876,0.4609668,Tap,3,-1,0.01263659,1.152474,0.06558895,0.03183385,0.2562397,-0.03606808
74,0.3454946,0.969363,0.5252647,18.30438,0.8270544,Tap,3,-1,0.01334812,1.152446,0.06551075,0.03226786,0.256579,-0.034701
74,0.3439339,0.9728816,0.523613,-30.88109,0.2094326,Tap,3,-1,0.01470532,1.152302,0.06537724,0.03282074,0.2565673,-0.03237681
74,0.3381758,0.9788902,0.5198207,12.39216,0.4572758,Tap,3,-1,0.01527023,1.152259,0.06538057,0.03318623,0.2563477,-0.03137463
74,0.3374973,0.981093,0.518435,-16.14029,0.13447,Tap,3,-1,0.01624762,1.152232,0.06546974,0.03378887,0.2550499,-0.02926197
74,0.3411496,0.9777917,0.5278244,19.78111,0.5300922,Tap,3,-1,0.01669321,1.152175,0.06556702,0.03404405,0.2540708,-0.02806971
74,0.3408324,0.9738095,0.5333147,-9.530105,0.3394901,Tap,3,-1,0.01756996,1.151779,0.06577206,0.03496486,0.2515265,-0.02570944
75,0.3366216,0.970602,0.5384669,1.492482,0.3693397,Tap,1,15,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,-12.38631,0.1216135,Tap,1,15,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,-6.080673,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02097936,1.149638,0.06819677,0.04568634,0.2312875,-0.02788861
75,0.3355285,0.9695113,0.5403461,0,0,Tap,4,-1,0.02131616,1.14879,0.06787205,0.04960978,0.2271007,-0.02717264
75,0.3149459,0.9544764,0.5458217,65.17634,1.303527,Tap,3,-1,0.02131616,1.14879,0.06787205,0.04960978,0.2271007,-0.02717264
75,0.3149459,0.9544764,0.5458217,-65.17634,0,Tap,3,-1,0.02131616,1.14879,0.06787205,0.04960978,0.2271007,-0.02717264
75,0.3149459,0.9544764,0.5458217,0,0,Tap,3,-1,0.02134899,1.148444,0.06758881,0.05077946,0.2259539,-0.02640065
75,0.3128231,0.9577984,0.5413957,14.81792,0.2963584,Tap,4,-1,0.02129369,1.148338,0.06748915,0.05078945,0.2258888,-0.02662956
75,0.3167446,0.9635623,0.5379453,4.628566,0.3889298,Tap,4,-1,0.02126742,1.148246,0.06725264,0.05094304,0.2253775,-0.02713438
75,0.3119358,0.9596602,0.5381613,-3.955011,0.3098295,Tap,4,-1,0.02126766,1.148226,0.06714392,0.05082765,0.2251137,-0.02725335
75,0.3119175,0.9593886,0.5365567,-11.42278,0.08137392,Tap,4,-1,0.02127357,1.148239,0.06710768,0.05073871,0.2252158,-0.02732762
75,0.3101092,0.9554468,0.5355077,7.085862,0.2230912,Tap,3,-1,0.02128414,1.148189,0.06683159,0.0508923,0.2241978,-0.02703842
75,0.3104319,0.9539866,0.5356464,-7.399801,0.07509515,Tap,3,-1,0.02102779,1.148182,0.06643105,0.05179194,0.2227053,-0.02832349
75,0.3125862,0.950441,0.5357618,6.621166,0.2075185,Tap,3,-1,0.02083155,1.148213,0.06620646,0.0520651,0.22181,-0.02837489
75,0.3123686,0.9493845,0.5351806,-7.312644,0.06126558,Tap,3,-1,0.02063207,1.148246,0.0659914,0.05201327,0.2206061,-0.02799403
75,0.3126712,0.9488649,0.5354395,-1.42649,0.03273577,Tap,3,-1,0.02029311,1.148374,0.06578588,0.05148743,0.2187971,-0.02722666
75,0.3126414,0.9475483,0.5348606,1.959468,0.07192513,Tap,3,-1,0.01997631,1.14845,0.06556654,0.05096688,0.2171175,-0.02670811
75,0.3126414,0.9475483,0.5348606,-3.596256,0,Tap,3,-1,0.01847452,1.148899,0.06538534,0.04988645,0.2118589,-0.02553783
75,0.3098148,0.9479477,0.532999,8.520132,0.1704026,Tap,3,-1,0.01763839,1.149079,0.06541967,0.04881055,0.2078903,-0.02476032
75,0.3087128,0.947584,0.5314846,-3.750391,0.09539483,Tap,3,-1,0.01652499,1.149165,0.06557178,0.04810709,0.2016635,-0.02368617
75,0.3083422,0.9474783,0.5312867,-3.686695,0.02166094,Tap,3,-1,0.01348273,1.150161,0.06594563,0.04621056,0.1846074,-0.0218657
75,0.3074123,0.9471217,0.5289841,5.189025,0.1254414,Tap,3,-1,0.009481214,1.151187,0.06700277,0.04078825,0.1607689,-0.02267686
75,0.3063502,0.9476861,0.5290356,-3.262592,0.0601896,Tap,3,-1,0.007096306,1.151945,0.06750917,0.03758438,0.1454813,-0.0230357
75,0.3062228,0.9475374,0.5287132,-2.066606,0.01885749,Tap,3,-1,0.004683275,1.152708,0.06775761,0.03353385,0.1266221,-0.02238435
75,0.3058534,0.9479713,0.5280132,1.313699,0.04513148,Tap,3,-1,-0.000629976,1.154026,0.06841469,0.02714955,0.09574006,-0.02209163
75,0.3052744,0.9478502,0.5281353,-0.7466559,0.03019836,Tap,3,-1,-0.003805042,1.154659,0.06848192,0.0235428,0.07674692,-0.02219704
75,0.3053406,0.947703,0.5280113,-1.001057,0.01017723,Tap,3,-1,-0.006904379,1.155343,0.06850338,0.02031188,0.05735274,-0.02193462
75,0.3033485,0.9484988,0.526732,5.735507,0.1248874,Tap,3,-1,-0.01350854,1.15707,0.06820965,0.01301077,0.01796789,-0.02010395
75,0.3019345,0.9508987,0.5218344,7.841408,0.2817155,Tap,3,-1,-0.01981305,1.158483,0.06728268,0.004708848,-0.01969318,-0.01800809
75,0.3017884,0.9523566,0.5196528,-7.515975,0.131396,Tap,3,-1,-0.01981305,1.158483,0.06728268,0.004708848,-0.01969318,-0.01800809
75,0.3017884,0.9523566,0.5196528,-6.569801,0,Tap,3,-1,-0.02821179,1.16083,0.06538868,-0.009460013,-0.06581699,-0.01308466
75,0.3011324,0.9516279,0.5207243,3.630978,0.07261956,Tap,3,-1,-0.03089214,1.161608,0.06464434,-0.01420351,-0.08031926,-0.01184741
75,0.3002931,0.951714,0.5211806,-1.233114,0.04795729,Tap,3,-1,-0.03549773,1.163296,0.06309175,-0.02468901,-0.1029017,-0.007694236
75,0.2980036,0.9512886,0.5221939,3.951291,0.1269831,Tap,3,-1,-0.03760271,1.164182,0.06218815,-0.03031554,-0.1126915,-0.005018065
75,0.2962294,0.9513707,0.5227652,-1.685058,0.09328195,Tap,3,-1,-0.03951254,1.165073,0.06133556,-0.03756711,-0.117671,-0.002906649
75,0.294574,0.9516,0.522841,-0.4816607,0.08364874,Tap,3,-1,-0.04284641,1.166166,0.05954552,-0.04627057,-0.1307616,-0.001264767
75,0.294626,0.9515471,0.5231423,-3.406558,0.01551758,Tap,3,-1,-0.04284641,1.166166,0.05954552,-0.04627057,-0.1307616,-0.001264767
75,0.294626,0.9515471,0.5231423,-0.775879,0,Tap,3,-1,-0.04709778,1.168534,0.05693913,-0.05845181,-0.1485072,0.003164583
75,0.2853166,0.9554958,0.5221968,25.39081,0.5078162,Tap,3,-1,-0.04842544,1.169984,0.05619907,-0.06542137,-0.1516247,0.00440958
75,0.2804387,0.9568732,0.5223994,-12.70909,0.2536345,Tap,3,-1,-0.04920219,1.171299,0.05564928,-0.07312657,-0.154522,0.004895373
75,0.2776987,0.9576941,0.5246558,-3.573696,0.1821605,Tap,3,-1,-0.05038884,1.173369,0.0544138,-0.09035388,-0.1534017,0.005702725
75,0.2726603,0.9597341,0.5259242,4.846265,0.2790858,Tap,3,-1,-0.05063954,1.173742,0.05365419,-0.09738579,-0.1501704,0.006290379
75,0.269357,0.9620492,0.5245948,-3.336152,0.2123628,Tap,3,-1,-0.05089337,1.174293,0.05208158,-0.1040474,-0.1444678,0.006290038
75,0.2650774,0.9674737,0.5220704,7.772184,0.3678065,Tap,3,-1,-0.05094827,1.17476,0.05132389,-0.1060471,-0.1413576,0.005668147
75,0.2615262,0.9691391,0.5208697,-8.135336,0.2050998,Tap,3,-1,-0.05089363,1.175299,0.05064535,-0.1077861,-0.1382385,0.005310178
75,0.2559111,0.9723338,0.5190396,6.531384,0.3357275,Tap,3,-1,-0.05096474,1.175877,0.04940367,-0.1110435,-0.1325347,0.006875974
75,0.2378961,0.9826299,0.5114913,38.41365,1.104,Tap,3,-1,-0.05090751,1.176328,0.04879379,-0.1125142,-0.130396,0.008114453
75,0.2338317,0.9872884,0.512897,-39.34981,0.3170043,Tap,3,-1,-0.05142784,1.176813,0.04746103,-0.1146582,-0.127268,0.006307061
75,0.2190757,0.9963728,0.5165071,28.40056,0.8850155,Tap,3,-1,-0.0516907,1.176968,0.04689598,-0.1150706,-0.1267094,0.006116513
75,0.205731,1.006988,0.5141659,-1.221848,0.8605786,Tap,3,-1,-0.05231924,1.176996,0.04579258,-0.1151746,-0.1262345,0.006898617
75,0.1825265,1.02343,0.5112352,28.44654,1.429509,Tap,3,-1,-0.05269319,1.177125,0.0453372,-0.1156316,-0.1268617,0.008665644
75,0.1663007,1.029453,0.5131164,-27.95187,0.8704718,Tap,3,-1,-0.05365674,1.177298,0.0443573,-0.1159984,-0.1283576,0.0100439
75,0.1140461,1.060227,0.4989529,112.1639,3.113749,Tap,3,-1,-0.05428604,1.177173,0.04385853,-0.115665,-0.1289949,0.009926583
75,0.09449384,1.078275,0.4942937,-88.15389,1.350672,Tap,3,-1,-0.05544495,1.176874,0.0429678,-0.1140736,-0.1311727,0.01023023
75,0.06587136,1.105207,0.4888754,31.64921,1.983656,Tap,3,-1,-0.05603245,1.177048,0.04268789,-0.1137984,-0.132177,0.01084231
75,0.04862781,1.117276,0.4853282,-45.82248,1.067206,Tap,3,-1,-0.05656133,1.17727,0.04241419,-0.1139069,-0.1331708,0.0112605
75,0.02556995,1.133594,0.4721575,24.55888,1.558384,Tap,3,-1,-0.05775555,1.177412,0.04167509,-0.1134303,-0.1343936,0.01058016
75,-0.000607166,1.150729,0.470437,0.4146397,1.566677,Tap,3,-1,-0.05830755,1.177587,0.04141665,-0.1132973,-0.1351484,0.0107765
75,-0.01209166,1.156869,0.4694624,-45.68551,0.6529665,Tap,3,-1,-0.05946479,1.177616,0.04097986,-0.1122814,-0.1368994,0.01129637
75,-0.04509568,1.178762,0.4610786,68.55931,2.024153,Tap,3,-1,-0.06021736,1.177791,0.04067564,-0.1111917,-0.1371159,0.01069256
75,-0.06396446,1.191639,0.4562082,-42.81427,1.167867,Tap,3,-1,-0.0613213,1.178201,0.04033566,-0.1098534,-0.1377539,0.009995894
75,-0.09796946,1.209127,0.4383802,47.08147,2.109497,Tap,3,-1,-0.06199859,1.178399,0.04023361,-0.1098428,-0.1381026,0.0103044
75,-0.1154578,1.219187,0.4285707,-49.3902,1.121693,Tap,3,-1,-0.06343173,1.179189,0.04013109,-0.1107765,-0.1392433,0.009969521
75,-0.1348649,1.236391,0.4264302,8.973336,1.301159,Tap,3,-1,-0.06408837,1.179443,0.04012585,-0.1114396,-0.139853,0.00921759
75,-0.1398944,1.242083,0.4386625,-29.06115,0.7199363,Tap,3,-1,-0.06566896,1.179662,0.03998947,-0.1111755,-0.141241,0.007525444
75,-0.1559471,1.252616,0.4430141,13.21979,0.9843321,Tap,3,-1,-0.06641302,1.179862,0.04003716,-0.1113426,-0.1419852,0.007059816
75,-0.1642995,1.25887,0.4447317,-22.78008,0.5287305,Tap,3,-1,-0.06716618,1.180258,0.04015446,-0.1123501,-0.1420738,0.006383395
75,-0.1722124,1.263746,0.44806,-1.754724,0.493636,Tap,3,-1,-0.06716618,1.180258,0.04015446,-0.1123501,-0.1420738,0.006383395
75,-0.1722124,1.263746,0.44806,-24.6818,0,Tap,3,-1,-0.06949615,1.181056,0.04038525,-0.1136611,-0.1431723,0.005442121
75,-0.1741186,1.267637,0.4606323,33.24468,0.6648936,Tap,3,-1,-0.07131124,1.18144,0.04025602,-0.1128888,-0.1437054,0.003948534
75,-0.1986485,1.295002,0.4810624,71.87374,2.102368,Tap,3,-1,-0.07191984,1.181463,0.04038811,-0.1124436,-0.1434452,0.003761588
75,-0.2032075,1.299047,0.4826236,-89.3906,0.3145563,Tap,3,-1,-0.07346369,1.182225,0.04058981,-0.1125443,-0.1420714,0.00359818
75,-0.20613,1.306036,0.4718895,17.11821,0.6569204,Tap,3,-1,-0.07423609,1.182421,0.04075384,-0.1128496,-0.1414859,0.00227316
75,-0.2066927,1.310213,0.4704156,-21.68356,0.2232493,Tap,3,-1,-0.07544216,1.182714,0.04087257,-0.1127021,-0.1408756,0.001111157
75,-0.2079592,1.314523,0.4627028,11.15123,0.4462738,Tap,3,-1,-0.07599184,1.182973,0.04089832,-0.1121011,-0.1407421,0.00128846
75,-0.2078975,1.316036,0.4624052,-18.45681,0.07713758,Tap,3,-1,-0.07645079,1.183017,0.0409193,-0.1110117,-0.1402664,0.001975125
75,-0.208782,1.318963,0.4679546,11.98351,0.3168078,Tap,3,-1,-0.07768966,1.183374,0.04091787,-0.1094791,-0.1393546,0.001425116
75,-0.2114437,1.321259,0.4758997,5.879404,0.4343959,Tap,3,-1,-0.07829894,1.183617,0.04091215,-0.1091058,-0.1395669,0.000751037
75,-0.2129814,1.319879,0.4762225,-16.49266,0.1045427,Tap,3,-1,-0.07933111,1.183789,0.04094791,-0.109197,-0.1390971,0.001090109
75,-0.2165192,1.318812,0.4765625,4.049674,0.1855361,Tap,3,-1,-0.07968157,1.183922,0.04103899,-0.1098784,-0.1385581,0.001337056
75,-0.2162828,1.318651,0.4796438,-1.54031,0.1547299,Tap,3,-1,-0.08046927,1.184154,0.04131889,-0.1121873,-0.1378135,0.000147016
75,-0.2174831,1.31935,0.4902291,18.9536,0.5338019,Tap,3,-1,-0.08092061,1.18423,0.04136324,-0.1130002,-0.1374367,-0.000600743
75,-0.2189729,1.321177,0.4942064,-15.13098,0.2311823,Tap,3,-1,-0.08123332,1.183969,0.04137373,-0.1130472,-0.13693,-0.001176138
75,-0.2211893,1.322886,0.4992204,2.796684,0.287116,Tap,3,-1,-0.08173182,1.183496,0.041471,-0.1123435,-0.1363697,-0.001607636
75,-0.2186674,1.324196,0.5073948,7.279714,0.4327102,Tap,3,-1,-0.08200213,1.183354,0.04147434,-0.1120302,-0.1360996,-0.001051271
75,-0.2172014,1.324602,0.5066891,-17.44328,0.08384457,Tap,3,-1,-0.0823622,1.183143,0.04145384,-0.1107677,-0.1358807,-7.11E-05
75,-0.2175027,1.324823,0.5019321,7.736775,0.2385801,Tap,3,-1,-0.08266337,1.183074,0.04153824,-0.11051,-0.1356097,0.000740269
75,-0.2166846,1.324087,0.5014534,-8.928031,0.06001946,Tap,3,-1,-0.08283149,1.182938,0.04147959,-0.1095896,-0.1349428,0.002244035
75,-0.216275,1.323459,0.5010967,-0.9269555,0.04148035,Tap,3,-1,-0.08283576,1.182871,0.0413928,-0.1089859,-0.1347438,0.003574525
75,-0.2172939,1.322644,0.5026679,3.031804,0.1021164,Tap,3,-1,-0.08290444,1.182924,0.04098654,-0.1075605,-0.1343631,0.003990199
75,-0.2187967,1.321238,0.5036716,0.6183624,0.1144837,Tap,3,-1,-0.08290444,1.182924,0.04098654,-0.1075605,-0.1343631,0.003990199
